"Year","geographic_level","country_code","country_name","region_code","Region","LANumber","new_la_code","LA_name","PriNOR","For_3_P","For_1_P","SecNOR","For_3_S","For_1_S","Quan_P_Su","Quan_S_Su","PRI_NoR19","SEC_NoR19","SEC_NoR15","PRI_NoR15","An_P_gro","An_S_gro","NoR_10_to_15_P_percent","NoR_10_to_15_S_percent","NoR_10_to_19_P_percent","NoR_10_to_19_S_percent","NoR_15_to_current_P_percent","NoR_15_to_current_S_percent","NoR_19_to_current_P_percent","NoR_19_to_current_S_percent","Ban_P_gro","Ban_S_gro","Qual_P_1_N","Qual_P_2_N","Qual_P_3_N","Qual_P_4_N","Qual_P_0_N","Qual_P_Prop","Qual_P_1_E","Qual_P_2_E","Qual_P_3_E","Qual_P_4_E","Qual_P_0_E","Qual_S_Prop","KS2Mat_WAA_N","KS2Mat_AA_N","KS2Mat_A_N","KS2Mat_BA_N","KS2Mat_WBA_N","KS2Mat_NR_N","Qual_KS2Mat_Prop","KS2Mat_WAA_E","KS2Mat_AA_E","KS2Mat_A_E","KS2Mat_BA_E","KS2Mat_WBA_E","KS2Mat_NR_E","KS2Read_WAA_N","KS2Read_AA_N","KS2Read_A_N","KS2Read_BA_N","KS2Read_WBA_N","KS2Read_NR_N","Qual_KS2Read_Prop","KS2Read_WAA_E","KS2Read_AA_E","KS2Read_A_E","KS2Read_BA_E","KS2Read_WBA_E","KS2Read_NR_E","Qual_S_1_N","Qual_S_2_N","Qual_S_3_N","Qual_S_4_N","Qual_S_0_N","Qual_KS4_Prop","Qual_S_1_E","Qual_S_2_E","Qual_S_3_E","Qual_S_4_E","Qual_S_0_E","KS4_WAA_N","KS4_AA_N","KS4_A_N","KS4_BA_N","KS4_WBA_N","KS4_NR_N","KS4_WAA_E","KS4_AA_E","KS4_A_E","KS4_BA_E","KS4_WBA_E","KS4_NR_E","PriCap10","SecCap10","PriCap","SecCap","Quan_P_UP","Quan_S_UP","Quan_P_In","Quan_S_In","Quan_P_RP","Quan_S_RP","Quan_P_PP","Quan_S_PP","Pref_P_1_CY","Pref_P_2_CY","Pref_P_3_CY","Pref_S_1_CY","Pref_S_2_CY","Pref_S_3_CY","Pref_P_T3_CY","Pref_S_T3_CY","Pref_P_1_NY","Pref_P_2_NY","Pref_P_3_NY","Pref_S_1_NY","Pref_S_2_NY","Pref_S_3_NY","Pref_P_T3_NY","Pref_S_T3_NY","CPP_P_NS","CPP_P_EP","CPP_P_ET","CPP_S_NS","CPP_S_EP","CPP_S_ET","Projects_P_NS","Projects_P_EP","Projects_P_ET","Projects_S_NS","Projects_S_EP","Projects_S_ET","Cost_P_NS","Cost_P_EP","Cost_P_ET","Cost_S_NS","Cost_S_EP","Cost_S_ET","Places_P_NS","Places_P_EP","Places_P_ET","Places_S_NS","Places_S_EP","Places_S_ET","Funding","NoR_10_to_break_P_percent","NoR_10_to_break_S_percent","NoR_break_to_current_P_percent","NoR_break_to_current_S_percent"
"2023/24","Local authority","E92000001","England","E13000002","Outer London","310","E09000015","Harrow","21256","-0.004516372","0.006821603","13340","-0.001574213","0.015817091","0.127031089","0.044091282","21169","11902","10505","20174","0.000188182","0.016341829","0.191753308","-0.004265403","0.250531664","0.128151659","0.05363339","0.26987149","0.004109783","0.12082003","0.255671078","0.264454976","0","0","0","0","0","z","4622","19116","598","0","0","1","0","0","0","0","0","0","z","10441","6549","5315","1260","0","771","0","0","0","0","0","0","z","3345","5823","12675","630","1092","771","160","0","0","0","0","1","7008","7877","1580","0","0","160","0","0","0","0","0","9368","2000","5097","0","0","0","20877","9306","23706","17255","11.79026407","4.26543031","2829","7949","20","140","0","0","85.92512599","8.639308855","2.159827214","64.81665015","13.18136769","6.706309878","96.72426206","84.70432772","87.5748503","6.811377246","2.54491018","65.65155807","13.17280453","6.019830028","96.93113772","84.84419263","29542.89063","24744.2551","11698.74669","35790.30295","34033.1828","13132.91178","70","1204","616","12","144","41","702027710.1","3178053148","249113112.1","404573584.6","1014699345","41985918.95","23763","128436","21294","11304","29815","3197","130558436","0.250531664","-0.004265403","0.004109783","0.26987149"
"2023/24","Local authority","E92000001","England","E12000002","North West","350","E08000001","Bolton","28232","-0.01639983","0.00619864","21096","0.011329162","0.007205157","0.076668674","0.032242418","28073","17845","16427","25959","-0.017108246","0.037400455","0.133283856","-0.045163915","0.225574085","0.037258777","0.087561154","0.284227187","0.005663805","0.182179882","0.232515498","0.226226459","0","30","0","0","0","1","5296","22740","1170","0","0","z","0","30","0","0","0","0","1","4680","4950","17911","1065","420","180","0","0","30","0","0","0","0","1950","2100","23371","870","735","180","0","0","0","0","0","z","700","13839","8140","840","0","0","0","0","0","0","0","3870","2540","12476","1693","2100","840","23607","19514","28816","23939","3.279428096","7.98278959","5209","4425","590","0","180","180","87.36219414","6.856681904","2.204893789","81.8293281","9.416380579","3.433055419","96.42376983","94.6787641","89.68866038","6.455298486","1.485289917","82.61086198","9.990034878","2.416542103","97.62924879","95.01743896","24415.61209","20449.7976","9668.385697","29578.76277","28126.59736","10853.6461","70","1204","616","12","144","41","580188190.1","2626490205","205878605","334358334.4","838594500.2","34699106.57","23763","128436","21294","11304","29815","3197","81979544.18","0.225574085","-0.045163915","0.005663805","0.284227187"
"2023/24","Local authority","E92000001","England","E12000008","South East","936","E10000030","Surrey","86962","0.044881672","0.011637267","60559","0.060007596","0.012368104","0.103836797","0.049218533","89543","54315","51151","84789","0.007072054","0.027873644","0.106313853","-0.032532012","0.168343315","0.027311759","0.025628324","0.183926023","-0.02882414","0.114959035","0.134666823","0.145410528","0","60","0","0","0","1","13474","80295","2165","210","0","1","0","0","0","0","0","60","z","9662","15849","44961","9386","2652","13634","0","0","0","0","0","60","z","9790","21080","47698","2160","1782","13634","181","187","0","0","0","0.918478261","19213","47290","3345","1230","900","308","30","30","0","0","0","23800","14792","22772","5785","3929","900","81918","62256","96408","72922","9.388225044","7.881023559","14490","10666","800","380","0","82","90.00345901","7.013144241","1.418194396","83.09778613","8.054897476","3.071644473","98.43479765","94.22432808","88.41219593","7.130956348","2.065978007","80.61573546","9.415214204","3.127545203","97.60913029","93.15849487","27589.64166","23108.27129","10925.27584","33424.00193","31783.05501","12264.62009","70","1204","616","12","144","41","655612654.9","2967933932","232642823.7","377824917.8","947611785.2","39209990.42","23763","128436","21294","11304","29815","3197","445086022.2","0.168343315","-0.032532012","-0.02882414","0.183926023"
"2023/24","Local authority","E92000001","England","E12000002","North West","895","E06000049","Cheshire East","29476","0.017777175","0.001221333","21698","0.031754079","0.015300949","0.105433368","0.073611791","29316","19465","18460","27741","0.000203555","0.038390635","0.06778291","-0.029544738","0.128406467","0.023288823","0.062542807","0.175406284","0.005457771","0.114718726","0.13456505","0.140679214","69","135","0","0","0","1","4779","24645","2310","210","0","1","0","0","204","0","0","0","0","3988","3255","20180","2023","2310","188","0","0","111","0","93","0","0","3066","4777","20045","945","2923","188","0","758","0","0","0","0","1167","23843","1050","0","0","0","0","594","164","0","0","1541","6677","12228","2016","2498","1100","28999","22920","32358","27576","8.83243711","9.627937337","3359","4656","160","260","420","150","93.42344684","4.185079283","0.857811282","94.18466651","2.990742939","0.617137432","98.46633741","97.79254688","93.56664951","4.400411734","0.952135872","94.78943612","2.569593148","0.499643112","98.91919712","97.85867238","24415.61209","20449.7976","9668.385697","29578.76277","28126.59736","10853.6461","70","1204","616","12","144","41","580188190.1","2626490205","205878605","334358334.4","838594500.2","34699106.57","23763","128436","21294","11304","29815","3197","75324731.68","0.128406467","-0.029544738","0.005457771","0.175406284"
"2023/24","Local authority","E92000001","England","E12000004","East Midlands","892","E06000018","Nottingham","26176","-0.022959963","0.019827323","18094","-0.004200287","0.017464353","0.116360275","0.025493138","26698","14575","13008","24059","-0.017229523","0.057975019","0.182260442","-0.019596021","0.311941032","0.098507688","0.08799202","0.39099016","-0.019552026","0.241440823","0.286289926","0.363732288","0","0","0","0","0","z","2310","24018","1890","420","0","z","0","0","0","0","0","0","z","3255","5867","13650","5145","721","0","0","0","0","0","0","0","z","2275","2520","17137","2625","4081","0","0","0","0","0","0","z","3150","13616","3710","0","0","0","0","0","0","0","0","1500","626","9050","2500","5600","1200","23112","17223","27798","21526","5.892510253","8.66394128","4686","4303","230","590","0","210","94.26987061","3.850893407","0.523721503","79.82432792","9.076390737","3.779611392","98.64448552","92.68033005","95.23652001","3.142573602","0.562355276","79.22041503","9.197980931","3.897924846","98.94144889","92.31632081","25148.08046","21063.29153","9958.437267","30466.12565","28970.39528","11179.25548","70","1204","616","12","144","41","597593835.9","2705284911","212054963.2","344389084.4","863752335.2","35740079.77","23763","128436","21294","11304","29815","3197","66579247.86","0.311941032","-0.019596021","-0.019552026","0.39099016"
"2023/24","Local authority","E92000001","England","E12000006","East of England","822","E06000055","Bedford","16222","0.021822217","0.011959068","12039","0.07010549","0.020765844","0.18117449","0.090917266","15698","9810","9170","14303","0.023671557","0.07475704","0.153188745","0.001201004","0.265661533","0.071077629","0.134167657","0.312868048","0.033380048","0.227217125","0.307909377","0.314444808","0","210","0","0","0","1","1547","16249","930","0","0","0.44345898","0","0","0","210","0","0","0","1575","4695","8926","1665","371","1494","0","0","0","210","0","0","0","2205","2730","10366","1050","881","1494","0","200","251","0","0","0.55654102","500","7697","5969","0","0","0","251","200","0","0","0","1250","4439","6965","0","0","1512","9558","15299","19056","14917","15.5961377","11.30254073","9498","0","70","600","840","260","95.28392685","3.320500481","0.529355149","84.36724566","10.27295285","3.17617866","99.13378248","97.81637717","93.58059914","4.564907275","0.998573466","84.05026583","10.68148864","1.739971","99.14407989","96.47172547","24171.45597","20245.29963","9571.70184","29282.97514","27845.33138","10745.10964","70","1204","616","12","144","41","574386308.2","2600225303","203819819","331014751","830208555.2","34352115.5","23763","128436","21294","11304","29815","3197","104295520.7","0.265661533","0.001201004","0.033380048","0.312868048"
"2023/24","Local authority","E92000001","England","E12000009","South West","838","E06000059","Dorset","23008","0.000304242","-0.001216968","18799","0.01095803","0.006436513","0.203684574","0.174091638","25450","18340","z","z","-0.01838491","-0.011649556","z","z","z","z","z","z","-0.095952849","0.025027263","z","z","0","0","0","0","0","z","1674","22643","2710","0","0","1","0","0","0","0","0","0","z","1271","0","11867","2670","1601","9618","0","0","0","0","0","0","z","1285","0","15754","0","370","9618","0","32","0","0","0","0","2468","18946","4621","0","0","0","0","0","32","0","0","1352","1809","4829","7527","2595","7923","z","z","25163","29195","18.18940508","14.06062682","z","z","60","20","0","90","95.76642336","3.138686131","0.255474453","97.4196469","1.267541874","0.271616116","99.16058394","98.95880489","94.08831909","4.344729345","0.676638177","96.10564011","2.148612355","0.134288272","99.10968661","98.38854073","24659.76821","20654.29558","9765.069554","29874.5504","28407.86333","10962.18256","70","1204","616","12","144","41","585990072.1","2652755107","207937391.1","337701917.7","846980445.2","35046097.64","23763","128436","21294","11304","29815","3197","35635729.87","z","z","-0.095952849","z"
"2023/24","Local authority","E92000001","England","E13000001","Inner London","202","E09000007","Camden","9143","0.043093077","0.002953079","7292","0.047997806","0.014810752","0.217178024","0.263268854","10757","7935","7482","10881","-0.040030625","-0.030581459","0.050086856","0.009171837","0.038120054","0.070272458","-0.159727966","-0.02539428","-0.150041833","-0.081033396","-0.117641382","-0.016455355","132","0","0","0","0","1","4651","6429","0","0","0","1","0","0","132","0","0","0","0","1953","2761","5946","420","0","0","0","0","132","0","0","0","0","3097","1483","6500","0","0","0","124","192","0","0","0","0.392405063","1256","10211","903","0","0","124","0","0","192","0","0","2390","0","4465","4337","1178","0","11004","10137","11212","12686","17.13342847","19.28109727","208","2549","0","0","0","0","84.17483044","7.611152977","2.78824416","76.19760479","11.07784431","3.967065868","94.57422758","91.24251497","80.23426061","7.686676428","4.026354319","75.36121673","11.78707224","3.954372624","91.94729136","91.1026616","31496.1396","26380.23891","12472.21755","38156.60397","36283.31059","14001.20346","70","1204","616","12","144","41","748442765.3","3388172364","265583400.5","431322251.3","1081786905","44761847.48","23763","128436","21294","11304","29815","3197","18217771.5","0.038120054","0.009171837","-0.150041833","-0.02539428"
"2023/24","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","372","E08000018","Rotherham","22290","-0.0269179","0.01431135","17570","0.024188958","0.012350598","0.181726608","0.113482349","23301","16372","16101","22437","-0.015836698","0.012976665","0.092994934","-0.074655172","0.135083788","-0.05908046","-0.006551678","0.091236569","-0.043388696","0.073173711","0.085833983","0.009770115","0","0","0","0","0","z","3025","20359","2550","240","210","1","0","0","0","0","0","0","z","1994","1416","13099","5528","2205","2142","0","0","0","0","0","0","z","1365","1385","13677","2340","5475","2142","0","30","0","0","0","1","0","16967","4709","0","0","0","30","0","0","0","0","0","1760","11245","7967","704","0","22904","20245","26594","21706","14.9131383","12.27310421","3690","1461","0","120","210","0","95.65217391","3.140096618","0.322061192","92.49102187","3.885079987","0.848841006","99.11433172","97.22494287","96.26635874","2.309468822","0.538876059","90.95580678","4.830421377","0.890715999","99.11470362","96.67694416","22218.207","18609.31582","8798.230984","26916.67412","25595.20359","9876.817948","70","1204","616","12","144","41","527971253","2390106086","187349530.6","304266084.3","763120995.1","31576186.98","23763","128436","21294","11304","29815","3197","33558490.52","0.135083788","-0.074655172","-0.043388696","0.091236569"
"2023/24","Local authority","E92000001","England","E12000002","North West","344","E08000015","Wirral","24289","-0.013545226","-0.003870065","18983","0.011589317","0.007638413","0.185355838","0.115465438","25912","17800","17089","25273","-0.049693277","0.003582152","0.056386892","-0.092651588","0.083096472","-0.054900711","-0.038934832","0.110831529","-0.062635073","0.066460674","0.015256646","0.007911224","0","266","0","0","0","1","2392","21852","2473","415","0","z","0","0","266","0","0","0","0","2254","978","15781","4300","2497","1322","0","52","214","0","0","0","0.195488722","1503","3999","17790","1293","1225","1322","0","0","0","0","0","z","2235","18276","4321","0","0","0","0","0","0","0","0","1030","7242","4199","6929","5432","0","27210","28078","28151","25224","13.72242549","11.92515065","941","0","50","0","0","0","94.41786284","3.349282297","0.4784689","91.10169492","5.621468927","1.016949153","98.24561404","97.74011299","95.96883469","2.7100271","0.372628726","95.14193737","3.482587065","0.497512438","99.05149051","99.12203687","24415.61209","20449.7976","9668.385697","29578.76277","28126.59736","10853.6461","70","1204","616","12","144","41","580188190.1","2626490205","205878605","334358334.4","838594500.2","34699106.57","23763","128436","21294","11304","29815","3197","11127529.4","0.083096472","-0.092651588","-0.062635073","0.110831529"
"2023/24","Local authority","E92000001","England","E12000009","South West","933","E06000066","Somerset","39568","-0.016073595","0.002678932","27242","0.01449967","0.014132589","0.191650498","0.128037494","41430","25425","25037","39491","-0.020799636","0.015894575","0.071087605","-0.082893773","0.123677787","-0.068681319","0.001949811","0.088069657","-0.044943278","0.071465093","0.073176024","-0.002124542","0","180","32","0","420","0.849056604","3439","36796","5128","384","0","0.333333333","0","0","120","0","30","482","0","1321","2700","18370","6036","6305","11015","0","0","150","0","0","482","0","1351","1646","21926","4932","4877","11015","0","225","450","0","0","0","1188","19515","8643","1894","0","0","0","225","150","300","0","1188","4425","8430","5490","5545","6162","38291","33848","45357","35747","16.36131137","13.63471061","7066","1899","0","90","450","0","94.9617722","2.940599882","0.548911978","93.12796209","4.157690651","0.560103404","98.45128406","97.84575614","95.25597944","3.044079858","0.474402056","92.00173875","3.760052163","0.912845034","98.77446136","96.67463595","24659.76821","20654.29558","9765.069554","29874.5504","28407.86333","10962.18256","70","1204","616","12","144","41","585990072.1","2652755107","207937391.1","337701917.7","846980445.2","35046097.64","23763","128436","21294","11304","29815","3197","55573178.8","0.123677787","-0.082893773","-0.044943278","0.088069657"
"2023/24","Local authority","E92000001","England","E12000009","South West","879","E06000026","Plymouth","19161","-0.025729346","0.000574083","15118","0.002645853","0.009657362","0.249760766","0.139616777","20714","13570","13040","19689","-0.058921768","0.019579309","0.109677056","-0.100317373","0.167446317","-0.063750517","-0.026817004","0.159355828","-0.074973448","0.114075166","0.079918841","0.043052298","0","30","0","0","0","1","3559","19427","749","270","0","z","0","0","0","0","0","30","z","1664","4935","14027","1144","1605","630","0","0","0","0","0","30","z","2294","2880","13958","1389","2854","630","0","0","0","0","0","z","0","17152","3429","0","0","0","0","0","0","0","0","840","2537","12177","3402","600","1025","18931","18891","23615","21001","17.35761169","17.70868054","4684","2110","0","0","0","0","94.94991653","3.464106845","0.375626043","90.05449591","6.777929155","1.566757493","98.78964942","98.39918256","96.7769296","2.756573367","0.084817642","89.54741379","6.25","2.298850575","99.61832061","98.09626437","24659.76821","20654.29558","9765.069554","29874.5504","28407.86333","10962.18256","70","1204","616","12","144","41","585990072.1","2652755107","207937391.1","337701917.7","846980445.2","35046097.64","23763","128436","21294","11304","29815","3197","30242513","0.167446317","-0.100317373","-0.074973448","0.159355828"
"2023/24","Local authority","E92000001","England","E12000005","West Midlands","334","E08000029","Solihull","18861","0.018079635","0.00885425","16077","0.034707968","-0.00286123","0.097899036","0.11163655","18966","15704","15202","18038","-0.019405122","-0.001679418","0.055841723","-0.016815418","0.110161555","0.015651274","0.045625901","0.057558216","-0.005536223","0.02375191","0.104015453","0.039774932","0","240","0","0","0","1","2880","15019","1743","0","0","1","0","0","240","0","0","0","0","1920","2290","9991","3195","210","2036","0","0","240","0","0","0","0","1080","3505","11911","480","630","2036","0","245","0","0","0","1","2857","13915","0","2950","0","0","245","0","0","0","0","3500","6107","3725","2800","2950","640","18927","18286","20332","19967","6.010230179","11.37877498","1405","1681","130","30","30","75","91.46126761","5.677816901","1.276408451","76.26935542","10.04681311","4.537270436","98.41549296","90.85343896","92.57683215","5.815602837","0.803782506","78.36660617","10.30852995","4.137931034","99.19621749","92.81306715","23438.98761","19631.8057","9281.650269","28395.61226","27001.53346","10419.50025","70","1204","616","12","144","41","556980662.5","2521430597","197643460.8","320984001","805050720.1","33311142.31","23763","128436","21294","11304","29815","3197","41216027.92","0.110161555","-0.016815418","-0.005536223","0.057558216"
